customer_id,signup_date,state,city,customer_segment,acquisition_channel,age,annual_income_inr,gender
113068,2024-03-18 04:38:55,Punjab,Amritsar,Mid-Market,Email,27,556000,Female
113069,2022-05-04 21:52:25,Maharashtra,Nagpur,Mid-Market,Paid Search,37,444000,Female
113070,2024-10-23 07:24:31,West Bengal,Kolkata,Mass,Referral,47,1302000,Male
113071,2023-07-23 18:40:23,Rajasthan,Udaipur,Mid-Market,Organic,38,1618000,Male
113072,2025-04-20 09:04:11,Karnataka,Mangaluru,Mass,Email,29,350000,Female
113073,2022-08-25 02:16:43,Uttar Pradesh,Kanpur,Mass,Email,34,476000,Male
113074,2024-04-23 07:48:36,Delhi,New Delhi,Mass,Paid Search,35,1817000,Male
113075,2023-12-29 04:44:42,Maharashtra,Pune,Premium,Organic,50,656000,Male
113076,2024-06-05 20:17:56,Madhya Pradesh,Indore,Mid-Market,Organic,24,911000,Male
113077,2024-04-16 10:55:01,Uttar Pradesh,Kanpur,Mass,Email,35,647000,Male
113078,2024-10-23 04:53:14,Haryana,Gurugram,Mid-Market,Social,42,870000,Male
113079,2023-03-27 15:39:12,Kerala,Thiruvananthapuram,Mid-Market,Social,24,665000,Male
113080,2022-11-02 12:01:09,Bihar,Patna,Mid-Market,Marketplace,29,590000,Male
113081,2024-05-16 07:17:54,Gujarat,Vadodara,Mass,Social,43,480000,Female
113082,2024-01-01 23:24:18,Gujarat,Ahmedabad,Premium,Marketplace,37,713000,Male
113083,2025-03-11 09:56:57,Tamil Nadu,Coimbatore,Mid-Market,Marketplace,41,699000,Female
113084,2024-06-29 10:03:12,West Bengal,Kolkata,Mid-Market,Organic,47,1032000,Male
113085,2022-10-30 13:54:41,Gujarat,Vadodara,Mid-Market,Social,33,638000,Male
113086,2023-01-24 06:45:44,Kerala,Kochi,Premium,Social,52,471000,Female
113087,2024-06-02 03:16:59,Telangana,Warangal,Mass,Referral,50,475000,Female
113088,2023-05-10 22:11:10,Karnataka,Mysuru,Mass,Paid Search,33,623000,Female
113089,2025-03-26 20:04:09,Madhya Pradesh,Indore,Mid-Market,Paid Search,41,342000,Female
113090,2024-06-14 14:39:19,Punjab,Ludhiana,Mid-Market,Email,37,961000,Male
113091,2023-04-19 19:38:21,Telangana,Hyderabad,Premium,Marketplace,18,889000,Female
113092,2024-10-29 09:44:41,Rajasthan,Jaipur,Mid-Market,Email,50,1699000,Male
113093,2023-04-07 19:20:55,Uttar Pradesh,Lucknow,Mid-Market,Organic,24,364000,Female
113094,2023-06-26 18:48:36,Haryana,Gurugram,Mass,Paid Search,43,584000,Female
113095,2024-03-10 00:06:50,Telangana,Hyderabad,Mass,Marketplace,33,491000,Female
113096,2022-11-12 05:05:48,Uttar Pradesh,Kanpur,Mass,Marketplace,22,1125000,Female
113097,2024-04-28 07:43:23,Maharashtra,Nagpur,Mass,Paid Search,45,1021000,Female
113098,2023-03-01 07:22:09,Karnataka,Mangaluru,Mid-Market,Paid Search,41,762000,Female
113099,2025-04-01 04:08:53,Haryana,Faridabad,Mass,Referral,27,800000,Female
113100,2024-01-03 11:41:31,Telangana,Warangal,Mass,Referral,22,1204000,Female
113101,2024-10-02 14:09:25,Maharashtra,Nagpur,Mid-Market,Marketplace,35,617000,Female
113102,2023-12-04 18:52:07,Karnataka,Bengaluru,Mass,Organic,36,922000,Male
113103,2022-09-06 09:51:06,Telangana,Hyderabad,Mid-Market,Paid Search,41,893000,Female
113104,2024-05-07 13:23:56,Kerala,Thiruvananthapuram,Mass,Referral,18,488000,Female
113105,2024-03-09 22:52:27,Telangana,Hyderabad,Mass,Marketplace,47,476000,Female
113106,2022-07-09 10:34:06,Kerala,Kochi,Mass,Organic,32,506000,Male
113107,2025-05-08 00:38:15,Punjab,Ludhiana,Mid-Market,Referral,40,1258000,Female
113108,2022-04-22 04:43:14,Tamil Nadu,Coimbatore,Mid-Market,Organic,33,955000,Male
113109,2023-04-29 01:07:08,Haryana,Gurugram,Mid-Market,Paid Search,42,1267000,Male
113110,2022-06-08 10:48:13,Karnataka,Mangaluru,Mid-Market,Organic,21,513000,Male
113111,2024-09-04 06:32:53,Telangana,Warangal,Mid-Market,Organic,21,1455000,Male
113112,2023-07-03 23:49:07,Maharashtra,Mumbai,Mass,Organic,40,479000,Female
113113,2023-11-20 13:39:53,Maharashtra,Pune,Mass,Social,47,337000,Male
113114,2025-02-23 06:40:08,Maharashtra,Nagpur,Mass,Social,38,231000,Male
113115,2023-07-14 01:58:16,Karnataka,Mysuru,Mass,Email,24,602000,Male
113116,2023-09-24 02:03:00,Punjab,Amritsar,Mid-Market,Organic,47,648000,Female
113117,2023-12-30 05:27:04,Uttar Pradesh,Lucknow,Mid-Market,Organic,35,500000,Female
113118,2025-03-29 02:50:54,Andhra Pradesh,Visakhapatnam,Mass,Paid Search,31,270000,Male
113119,2023-06-27 21:20:49,Uttar Pradesh,Kanpur,Mass,Marketplace,39,1034000,Other
113120,2022-11-15 13:44:49,West Bengal,Kolkata,Premium,Organic,34,731000,Male
113121,2023-02-11 02:55:58,Karnataka,Mangaluru,Mass,Organic,24,899000,Female
113122,2023-12-01 09:27:17,Uttar Pradesh,Lucknow,Mid-Market,Marketplace,38,1297000,Female
113123,2024-08-29 22:45:32,Telangana,Warangal,Mid-Market,Organic,25,312000,Male
113124,2024-12-31 20:10:57,Andhra Pradesh,Visakhapatnam,Mid-Market,Paid Search,42,1074000,Female
113125,2023-11-12 05:41:48,Andhra Pradesh,Vijayawada,Mass,Paid Search,34,818000,Female
113126,2023-09-03 16:00:58,Delhi,New Delhi,Premium,Organic,34,1111000,Male
113127,2025-04-08 19:52:22,West Bengal,Kolkata,Mass,Email,42,1224000,Female
113128,2024-05-07 16:14:45,West Bengal,Kolkata,Mid-Market,Referral,23,652000,Female
113129,2022-01-12 03:53:35,Uttar Pradesh,Lucknow,Mid-Market,Organic,32,2859000,Male
113130,2024-04-14 13:07:16,Karnataka,Mysuru,Mid-Market,Paid Search,43,1261000,Male
113131,2024-09-09 11:03:22,Rajasthan,Jaipur,Mid-Market,Referral,31,601000,Female
113132,2024-09-12 23:56:07,Haryana,Gurugram,Mid-Market,Marketplace,18,502000,Female
113133,2022-07-20 22:05:13,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,36,403000,Female
113134,2023-10-13 13:20:22,Uttar Pradesh,Kanpur,Mid-Market,Social,41,547000,Male
113135,2024-08-30 01:39:32,Karnataka,Mysuru,Mid-Market,Paid Search,39,812000,Male
113136,2025-04-08 17:34:27,Andhra Pradesh,Visakhapatnam,Mid-Market,Organic,39,594000,Male
113137,2025-01-16 06:51:03,Karnataka,Mysuru,Premium,Organic,30,1153000,Male
113138,2024-10-04 18:19:00,Delhi,New Delhi,Premium,Social,26,1247000,Male
113139,2024-09-28 05:50:56,Tamil Nadu,Coimbatore,Mass,Paid Search,40,927000,Male
113140,2023-03-26 15:18:03,Punjab,Ludhiana,Premium,Organic,34,640000,Male
113141,2024-01-29 08:04:24,Rajasthan,Jaipur,Mid-Market,Email,31,1272000,Female
113142,2022-02-14 04:10:40,Maharashtra,Nagpur,Mid-Market,Referral,30,740000,Male
113143,2022-06-06 16:46:51,Karnataka,Mysuru,Mid-Market,Email,35,1753000,Female
113144,2022-11-20 12:56:27,Kerala,Thiruvananthapuram,Mass,Paid Search,37,321000,Male
113145,2025-05-11 10:05:34,Telangana,Hyderabad,Mass,Referral,28,773000,Female
113146,2022-11-14 06:51:50,Maharashtra,Nagpur,Mass,Referral,34,900000,Female
113147,2023-02-21 17:57:47,Bihar,Patna,Premium,Paid Search,19,1616000,Female
113148,2024-10-27 02:47:12,Karnataka,Mangaluru,Mid-Market,Paid Search,40,631000,Female
113149,2022-02-06 01:11:33,Uttar Pradesh,Lucknow,Mass,Social,37,1008000,Female
113150,2022-08-10 14:34:13,Delhi,New Delhi,Mid-Market,Organic,36,266000,Male
113151,2022-01-03 09:35:15,Kerala,Thiruvananthapuram,Mid-Market,Organic,31,667000,Male
113152,2024-02-05 02:31:19,Haryana,Faridabad,Mid-Market,Referral,49,1000000,Female
113153,2024-08-01 05:19:26,Telangana,Warangal,Mass,Marketplace,29,870000,Female
113154,2025-04-02 15:12:23,Rajasthan,Udaipur,Mid-Market,Organic,19,626000,Male
113155,2024-11-29 18:18:24,Madhya Pradesh,Bhopal,Mid-Market,Social,30,448000,Female
113156,2024-07-16 12:52:19,Punjab,Amritsar,Mass,Marketplace,22,690000,Female
113157,2024-10-22 11:30:59,Telangana,Hyderabad,Mid-Market,Paid Search,18,738000,Male
113158,2025-03-20 08:26:13,Gujarat,Ahmedabad,Mass,Organic,52,715000,Female
113159,2023-12-15 21:24:54,Madhya Pradesh,Indore,Mid-Market,Referral,28,1783000,Male
113160,2022-06-11 15:57:13,Maharashtra,Mumbai,Mid-Market,Email,45,488000,Female
113161,2024-03-17 21:57:33,Maharashtra,Nagpur,Mid-Market,Email,38,1179000,Male
113162,2023-02-02 13:28:23,Delhi,New Delhi,Mid-Market,Email,46,878000,Male
113163,2025-03-03 23:56:04,Punjab,Amritsar,Premium,Email,25,596000,Female
113164,2023-11-10 03:01:37,Karnataka,Bengaluru,Premium,Marketplace,55,1003000,Male
113165,2024-04-27 10:49:57,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,23,1446000,Male
113166,2023-10-21 10:50:48,West Bengal,Kolkata,Mid-Market,Email,36,368000,Male
113167,2023-03-25 11:15:09,Karnataka,Mangaluru,Mass,Marketplace,30,1988000,Female
113168,2025-03-11 14:13:13,Tamil Nadu,Madurai,Mid-Market,Referral,45,1681000,Female
113169,2025-04-28 15:56:04,Gujarat,Vadodara,Mid-Market,Email,39,1146000,Female
113170,2025-02-18 11:26:41,Delhi,New Delhi,Mid-Market,Organic,18,620000,Female
113171,2025-05-18 01:09:59,Bihar,Patna,Premium,Social,31,535000,Male
113172,2022-01-22 17:10:07,Karnataka,Mangaluru,Mass,Marketplace,47,2172000,Female
113173,2024-03-12 19:37:54,Punjab,Amritsar,Premium,Paid Search,26,1092000,Male
113174,2023-06-22 00:27:04,Gujarat,Vadodara,Premium,Organic,31,1272000,Male
113175,2023-12-24 21:50:10,Karnataka,Mangaluru,Mid-Market,Organic,34,1925000,Female
113176,2023-08-02 18:13:12,Karnataka,Mysuru,Premium,Social,30,1497000,Male
113177,2025-04-11 08:44:28,Uttar Pradesh,Lucknow,Mass,Social,46,649000,Female
113178,2024-11-11 20:53:34,Telangana,Warangal,Mass,Paid Search,28,504000,Female
113179,2024-09-20 14:24:32,Delhi,New Delhi,Mass,Email,35,506000,Male
113180,2024-04-19 23:08:38,Andhra Pradesh,Visakhapatnam,Mass,Marketplace,42,664000,Female
113181,2022-06-01 14:25:39,Gujarat,Ahmedabad,Mass,Social,37,422000,Male
113182,2022-08-18 15:53:57,Andhra Pradesh,Visakhapatnam,Mass,Marketplace,43,784000,Female
113183,2025-05-08 13:57:44,Karnataka,Mangaluru,Mass,Paid Search,30,376000,Male
113184,2022-02-26 15:13:51,Karnataka,Mangaluru,Mid-Market,Social,29,1348000,Female
113185,2024-07-14 00:23:08,West Bengal,Kolkata,Mass,Email,36,1554000,Male
113186,2024-01-17 08:04:58,Tamil Nadu,Coimbatore,Mid-Market,Email,33,943000,Female
113187,2024-08-01 17:15:53,Karnataka,Bengaluru,Mid-Market,Referral,35,940000,Male
113188,2025-06-17 01:12:39,Maharashtra,Mumbai,Mid-Market,Paid Search,34,1099000,Female
113189,2023-05-27 23:47:30,Maharashtra,Pune,Premium,Marketplace,37,469000,Female
113190,2024-01-26 01:33:39,Kerala,Kochi,Mid-Market,Marketplace,36,498000,Female
113191,2022-01-11 18:51:58,Tamil Nadu,Madurai,Mid-Market,Paid Search,40,887000,Male
113192,2023-03-24 01:58:04,Bihar,Patna,Mass,Paid Search,31,286000,Male
113193,2022-12-14 00:02:16,Karnataka,Mangaluru,Mass,Marketplace,41,811000,Male
113194,2024-11-17 06:42:35,Telangana,Hyderabad,Mid-Market,Email,30,1207000,Female
113195,2023-02-27 19:55:36,Telangana,Warangal,Premium,Organic,56,500000,Male
113196,2023-01-25 01:18:21,Uttar Pradesh,Lucknow,Mid-Market,Marketplace,46,1087000,Male
113197,2023-08-06 04:02:30,Madhya Pradesh,Indore,Premium,Social,52,880000,Female
113198,2024-01-12 17:11:40,Punjab,Ludhiana,Premium,Paid Search,34,670000,Other
113199,2024-06-14 14:27:34,Maharashtra,Mumbai,Premium,Paid Search,25,493000,Male
113200,2025-05-26 19:33:36,Telangana,Hyderabad,Mid-Market,Paid Search,18,700000,Other
113201,2023-07-30 10:13:11,Punjab,Amritsar,Premium,Marketplace,24,660000,Male
113202,2024-02-18 17:49:55,Maharashtra,Mumbai,Mid-Market,Referral,35,769000,Male
113203,2023-04-21 05:00:38,Uttar Pradesh,Lucknow,Mid-Market,Paid Search,48,602000,Male
113204,2024-01-22 08:25:37,Delhi,New Delhi,Mass,Referral,28,550000,Female
113205,2022-11-13 20:28:47,Telangana,Warangal,Premium,Social,30,670000,Male
113206,2022-11-02 20:27:58,Gujarat,Ahmedabad,Mass,Social,41,833000,Male
113207,2024-09-08 08:58:01,Telangana,Hyderabad,Mass,Email,18,1346000,Female
113208,2024-05-03 20:17:33,Madhya Pradesh,Bhopal,Mid-Market,Social,42,1016000,Male
113209,2024-10-02 15:24:56,Uttar Pradesh,Lucknow,Mass,Referral,46,437000,Male
113210,2024-07-13 18:59:03,Madhya Pradesh,Indore,Mid-Market,Referral,51,867000,Female
113211,2023-04-09 19:39:47,Kerala,Thiruvananthapuram,Premium,Referral,36,1075000,Male
113212,2024-09-25 19:26:19,Telangana,Hyderabad,Mid-Market,Social,34,1246000,Female
113213,2022-10-05 19:49:50,Uttar Pradesh,Noida,Mass,Paid Search,39,675000,Male
113214,2022-01-08 12:56:22,Telangana,Hyderabad,Mass,Email,43,2583000,Male
113215,2022-10-09 00:00:14,Punjab,Ludhiana,Mid-Market,Paid Search,44,865000,Male
113216,2024-05-26 16:13:23,Karnataka,Mysuru,Mass,Referral,35,601000,Female
113217,2024-04-26 09:58:18,Andhra Pradesh,Visakhapatnam,Mass,Social,29,372000,Female
113218,2024-07-28 23:43:58,Uttar Pradesh,Noida,Mass,Social,26,1072000,Female
113219,2024-09-13 13:55:30,West Bengal,Kolkata,Mass,Organic,38,582000,Male
113220,2022-10-08 05:35:10,Uttar Pradesh,Noida,Premium,Referral,38,383000,Female
113221,2024-09-29 10:11:56,Uttar Pradesh,Lucknow,Mass,Organic,27,666000,Male
113222,2023-08-25 15:04:32,Rajasthan,Udaipur,Mid-Market,Email,33,1681000,Female
113223,2025-01-16 20:08:49,Rajasthan,Jaipur,Mid-Market,Marketplace,58,655000,Male
113224,2022-01-29 02:05:06,Delhi,New Delhi,Mass,Marketplace,48,555000,Female
113225,2024-08-21 10:59:58,Uttar Pradesh,Lucknow,Mass,Organic,54,489000,Female
113226,2024-05-30 07:04:56,Telangana,Hyderabad,Mass,Email,42,1864000,Male
113227,2023-09-13 12:53:19,West Bengal,Kolkata,Premium,Organic,50,584000,Female
113228,2025-01-16 12:37:51,Uttar Pradesh,Kanpur,Mass,Paid Search,27,721000,Female
113229,2022-12-08 10:08:35,Karnataka,Mysuru,Mid-Market,Social,45,964000,Male
113230,2023-04-17 04:31:16,Kerala,Kochi,Mid-Market,Email,39,344000,Female
113231,2023-04-23 07:42:10,Gujarat,Ahmedabad,Mid-Market,Marketplace,45,483000,Female
113232,2023-09-05 23:36:30,Uttar Pradesh,Lucknow,Mid-Market,Paid Search,35,648000,Male
113233,2022-12-29 07:47:04,Rajasthan,Jaipur,Mass,Referral,23,542000,Female
113234,2024-05-17 17:59:52,Rajasthan,Jaipur,Mass,Organic,29,614000,Female
113235,2022-05-08 01:11:30,Kerala,Thiruvananthapuram,Mid-Market,Social,50,2028000,Female
113236,2022-02-12 08:57:31,Delhi,New Delhi,Mass,Organic,25,1449000,Male
113237,2022-07-03 18:17:25,Karnataka,Mysuru,Premium,Organic,37,348000,Female
113238,2023-07-23 15:03:58,Rajasthan,Jaipur,Mid-Market,Email,32,628000,Female
113239,2022-01-17 05:04:05,Delhi,New Delhi,Mass,Referral,45,1245000,Female
113240,2024-03-20 01:22:10,Karnataka,Mysuru,Mass,Organic,19,636000,Male
113241,2022-09-09 05:39:43,Karnataka,Mangaluru,Mid-Market,Paid Search,28,453000,Other
113242,2024-08-22 15:05:07,Tamil Nadu,Madurai,Premium,Email,19,1194000,Male
113243,2024-12-02 13:29:20,Bihar,Patna,Mass,Organic,28,782000,Male
113244,2024-12-22 16:58:35,Karnataka,Mangaluru,Mass,Email,42,436000,Male
113245,2023-11-17 21:52:35,Tamil Nadu,Coimbatore,Mid-Market,Organic,18,528000,Female
113246,2023-11-10 12:54:02,Andhra Pradesh,Visakhapatnam,Mid-Market,Paid Search,24,621000,Male
113247,2023-05-13 07:36:35,Bihar,Patna,Mid-Market,Social,26,517000,Male
113248,2022-06-20 02:21:46,Delhi,New Delhi,Mid-Market,Paid Search,31,451000,Other
113249,2022-10-31 03:25:03,Madhya Pradesh,Indore,Mass,Marketplace,29,969000,Female
113250,2022-11-15 13:04:46,Karnataka,Mangaluru,Mass,Marketplace,35,524000,Female
113251,2024-01-24 06:15:12,Haryana,Gurugram,Mid-Market,Organic,42,321000,Female
113252,2022-01-24 01:30:11,Maharashtra,Pune,Mass,Paid Search,18,1039000,Male
113253,2025-05-28 00:31:02,Telangana,Hyderabad,Mid-Market,Email,38,761000,Female
113254,2022-05-31 15:35:10,Delhi,New Delhi,Mass,Referral,32,548000,Female
113255,2023-03-21 08:31:35,Rajasthan,Jaipur,Mass,Paid Search,37,1025000,Male
113256,2023-03-02 12:19:50,Maharashtra,Nagpur,Mass,Social,30,715000,Male
113257,2024-12-18 06:28:46,Gujarat,Surat,Mid-Market,Organic,45,814000,Male
113258,2024-03-11 15:18:54,Rajasthan,Udaipur,Premium,Email,31,703000,Female
113259,2025-04-14 07:49:34,Maharashtra,Nagpur,Mid-Market,Marketplace,48,771000,Female
113260,2025-03-08 20:43:18,Madhya Pradesh,Indore,Mass,Paid Search,49,752000,Female
113261,2024-10-01 21:51:09,Telangana,Hyderabad,Mid-Market,Paid Search,32,961000,Male
113262,2022-07-08 08:25:44,Karnataka,Mangaluru,Mass,Marketplace,39,484000,Female
113263,2024-01-26 06:19:56,Delhi,New Delhi,Mass,Social,36,670000,Male
113264,2024-02-04 04:01:23,Tamil Nadu,Coimbatore,Mass,Social,36,873000,Female
113265,2023-01-21 16:44:48,Delhi,New Delhi,Mid-Market,Organic,18,391000,Female
113266,2022-02-18 03:47:37,Uttar Pradesh,Noida,Mass,Social,18,795000,Female
113267,2022-02-12 15:10:56,West Bengal,Kolkata,Mass,Email,35,643000,Female
113268,2023-05-07 07:25:52,Gujarat,Surat,Mid-Market,Paid Search,44,967000,Male
113269,2024-07-29 14:58:13,Gujarat,Vadodara,Premium,Referral,38,741000,Male
113270,2022-08-03 14:06:19,Haryana,Gurugram,Mid-Market,Organic,40,981000,Female
113271,2025-05-05 18:27:46,Tamil Nadu,Madurai,Mid-Market,Marketplace,37,1150000,Male
113272,2023-01-01 16:14:02,West Bengal,Kolkata,Mass,Referral,35,382000,Female
113273,2024-05-30 02:30:47,Madhya Pradesh,Bhopal,Mass,Organic,44,903000,Female
113274,2022-03-04 18:37:23,Delhi,New Delhi,Mass,Email,30,1405000,Male
113275,2022-02-16 06:08:31,West Bengal,Kolkata,Mass,Email,43,739000,Male
113276,2023-10-08 22:35:53,Andhra Pradesh,Vijayawada,Mass,Referral,32,850000,Male
113277,2022-06-28 01:44:21,Uttar Pradesh,Kanpur,Premium,Referral,34,664000,Female
113278,2024-03-22 15:39:07,Bihar,Patna,Mass,Social,47,989000,Female
113279,2023-05-17 19:17:17,Tamil Nadu,Chennai,Mass,Organic,36,783000,Other
113280,2022-10-22 21:03:49,Uttar Pradesh,Lucknow,Mass,Social,39,1417000,Female
113281,2025-06-17 07:43:18,Tamil Nadu,Chennai,Mass,Email,43,870000,Male
113282,2023-05-22 14:41:04,Maharashtra,Mumbai,Mass,Referral,18,344000,Male
113283,2022-04-19 09:53:17,Bihar,Patna,Mid-Market,Email,38,868000,Male
113284,2022-06-29 22:20:35,Delhi,New Delhi,Mid-Market,Email,35,596000,Male
113285,2023-02-10 22:29:40,Bihar,Patna,Mass,Paid Search,19,696000,Male
113286,2023-09-29 21:19:13,Rajasthan,Jaipur,Mid-Market,Referral,30,379000,Male
113287,2023-12-06 18:02:59,Madhya Pradesh,Indore,Mass,Referral,37,364000,Female
113288,2023-07-25 01:03:47,Bihar,Patna,Mass,Email,24,721000,Female
113289,2022-05-23 23:17:25,Uttar Pradesh,Kanpur,Premium,Paid Search,37,1651000,Female
113290,2022-11-27 08:54:14,Bihar,Patna,Premium,Organic,26,315000,Male
113291,2022-05-31 04:22:31,Haryana,Faridabad,Mass,Organic,27,440000,Female
113292,2023-10-22 11:11:31,Uttar Pradesh,Noida,Mid-Market,Social,28,705000,Female
113293,2022-03-29 17:24:48,Rajasthan,Udaipur,Mid-Market,Marketplace,42,1385000,Male
113294,2024-09-16 14:38:33,Delhi,New Delhi,Premium,Social,48,757000,Female
113295,2023-10-05 01:14:10,Maharashtra,Mumbai,Mass,Email,40,349000,Male
113296,2022-12-31 19:31:58,Delhi,New Delhi,Mass,Email,29,428000,Female
113297,2023-01-01 21:14:44,Gujarat,Surat,Mid-Market,Email,39,472000,Male
113298,2022-02-19 22:37:13,Delhi,New Delhi,Mass,Organic,42,679000,Female
113299,2022-02-20 10:39:09,Uttar Pradesh,Lucknow,Mid-Market,Organic,33,1079000,Male
113300,2024-04-19 17:17:30,Rajasthan,Udaipur,Mass,Email,25,1217000,Male
113301,2023-10-03 19:54:38,Rajasthan,Jaipur,Mid-Market,Paid Search,52,525000,Female
113302,2022-06-11 09:47:00,Madhya Pradesh,Bhopal,Mass,Organic,31,823000,Female
113303,2024-07-21 18:50:43,Bihar,Patna,Mid-Market,Paid Search,33,902000,Male
113304,2025-05-22 00:25:40,Madhya Pradesh,Bhopal,Mass,Organic,28,1589000,Male
113305,2024-05-04 02:38:11,West Bengal,Kolkata,Mass,Marketplace,51,1094000,Male
113306,2025-02-03 22:34:47,Delhi,New Delhi,Mass,Email,47,350000,Female
113307,2024-05-23 20:37:37,Andhra Pradesh,Visakhapatnam,Mid-Market,Marketplace,38,1933000,Male
113308,2025-03-26 06:27:08,Karnataka,Mysuru,Mass,Organic,44,957000,Female
113309,2023-12-05 03:46:44,Karnataka,Mangaluru,Mass,Marketplace,33,1099000,Male
113310,2024-11-05 01:38:52,Tamil Nadu,Madurai,Premium,Organic,44,828000,Female
113311,2024-09-24 15:20:37,Uttar Pradesh,Noida,Mass,Paid Search,34,612000,Female
113312,2023-03-02 02:02:41,Rajasthan,Udaipur,Mass,Organic,37,875000,Female
113313,2022-03-21 15:50:46,Maharashtra,Mumbai,Mid-Market,Email,28,819000,Female
113314,2023-06-24 03:56:27,Haryana,Gurugram,Mass,Paid Search,18,328000,Female
113315,2025-01-17 04:02:23,Karnataka,Bengaluru,Mid-Market,Email,27,957000,Male
113316,2024-06-17 02:51:34,Tamil Nadu,Chennai,Mass,Organic,34,612000,Female
113317,2025-02-14 02:15:09,Tamil Nadu,Coimbatore,Premium,Social,27,851000,Male
113318,2023-03-05 17:51:58,Tamil Nadu,Madurai,Mass,Email,59,1493000,Male
113319,2022-11-02 00:10:49,Haryana,Faridabad,Mid-Market,Paid Search,43,372000,Male
113320,2023-09-02 09:29:59,Maharashtra,Pune,Premium,Social,38,226000,Male
113321,2022-02-04 12:55:08,Delhi,New Delhi,Mid-Market,Paid Search,35,574000,Female
113322,2023-03-25 07:30:45,Maharashtra,Pune,Mass,Organic,37,510000,Female
113323,2025-01-14 01:07:07,Haryana,Faridabad,Mass,Email,45,630000,Male
113324,2024-02-25 20:16:36,Bihar,Patna,Mid-Market,Organic,34,1332000,Female
113325,2024-12-06 02:14:48,Rajasthan,Udaipur,Mid-Market,Social,28,524000,Male
113326,2024-09-06 09:31:49,West Bengal,Kolkata,Mass,Social,30,800000,Other
113327,2022-03-19 05:20:45,Madhya Pradesh,Indore,Mid-Market,Organic,22,640000,Male
113328,2023-09-05 09:03:40,Delhi,New Delhi,Mass,Email,25,1048000,Female
113329,2023-01-24 16:57:28,Maharashtra,Mumbai,Premium,Organic,42,1017000,Male
113330,2022-06-01 05:33:56,Uttar Pradesh,Noida,Mid-Market,Paid Search,42,1266000,Male
113331,2022-10-01 23:37:50,Tamil Nadu,Chennai,Mid-Market,Organic,42,427000,Female
113332,2022-01-13 13:02:32,Gujarat,Surat,Mid-Market,Organic,23,1151000,Female
113333,2022-09-22 01:32:24,Gujarat,Vadodara,Mass,Social,44,756000,Female
113334,2024-05-10 00:15:49,Tamil Nadu,Madurai,Mass,Marketplace,30,519000,Male
113335,2022-11-26 13:38:10,Gujarat,Vadodara,Premium,Email,30,652000,Male
113336,2024-07-15 20:33:14,Telangana,Hyderabad,Premium,Organic,25,794000,Male
113337,2023-01-15 07:36:44,Karnataka,Mysuru,Mass,Email,20,773000,Female
113338,2022-03-11 06:53:02,Madhya Pradesh,Bhopal,Premium,Referral,24,816000,Female
113339,2024-06-21 05:34:39,Rajasthan,Jaipur,Mass,Paid Search,25,1128000,Female
113340,2022-07-31 11:35:11,Maharashtra,Nagpur,Mid-Market,Social,29,1441000,Female
113341,2025-05-23 12:00:27,Karnataka,Bengaluru,Premium,Paid Search,43,977000,Male
113342,2023-07-03 22:56:00,Maharashtra,Nagpur,Mass,Organic,43,635000,Male
113343,2022-02-28 00:35:31,Maharashtra,Nagpur,Mass,Email,42,544000,Male
113344,2022-10-31 13:23:51,Maharashtra,Nagpur,Mid-Market,Organic,29,692000,Female
113345,2023-02-17 07:58:34,Karnataka,Bengaluru,Mid-Market,Social,29,1044000,Male
113346,2023-09-28 17:44:55,Punjab,Amritsar,Mid-Market,Email,44,1206000,Male
113347,2024-05-02 07:03:45,Punjab,Ludhiana,Mid-Market,Paid Search,19,576000,Female
113348,2023-02-10 11:02:32,Haryana,Gurugram,Premium,Paid Search,18,421000,Female
113349,2023-01-26 16:00:41,West Bengal,Kolkata,Mass,Paid Search,21,643000,Female
113350,2025-03-30 11:49:16,Kerala,Thiruvananthapuram,Premium,Email,37,787000,Female
113351,2022-09-02 01:36:34,Kerala,Kochi,Mass,Social,33,500000,Female
113352,2024-07-24 10:33:06,Madhya Pradesh,Bhopal,Premium,Organic,21,487000,Female
113353,2022-08-03 07:29:49,Kerala,Kochi,Mid-Market,Marketplace,36,384000,Male
113354,2022-12-01 16:17:22,Kerala,Kochi,Mid-Market,Organic,40,509000,Female
113355,2024-02-03 13:48:16,Haryana,Gurugram,Premium,Organic,60,851000,Female
113356,2022-05-05 14:19:39,Uttar Pradesh,Kanpur,Mass,Social,47,608000,Male
113357,2022-07-12 21:32:01,Delhi,New Delhi,Mid-Market,Organic,37,862000,Male
113358,2024-12-24 17:37:40,Maharashtra,Pune,Mass,Organic,43,648000,Female
113359,2022-05-04 06:58:56,Telangana,Hyderabad,Mass,Referral,60,369000,Male
113360,2022-07-03 04:04:15,Maharashtra,Mumbai,Mid-Market,Email,25,564000,Female
113361,2024-08-15 08:36:38,Karnataka,Mangaluru,Mid-Market,Organic,20,951000,Female
113362,2023-08-24 22:37:15,Maharashtra,Mumbai,Mid-Market,Email,46,777000,Male
113363,2024-11-16 21:20:10,Tamil Nadu,Chennai,Mid-Market,Social,32,262000,Male
113364,2025-02-16 07:47:21,Bihar,Patna,Mass,Marketplace,23,1066000,Female
113365,2022-05-31 12:53:24,Telangana,Warangal,Mass,Social,33,467000,Male
113366,2023-09-26 21:27:05,Delhi,New Delhi,Premium,Paid Search,25,484000,Female
