order_id,customer_id,order_date,order_channel,payment_method,order_status,discount_rate,shipping_cost_inr,product_id,quantity,unit_price_inr,gross_sales_inr,discount_inr,net_sales_inr,gross_profit_inr,marketing_cost_inr,contribution_profit_inr,is_returned
5057514,125272,2024-04-23 19:02:21,Store,Wallet,Delivered,0.054,136,2220,2,1130.0,2260.0,122.03999999999999,2137.96,942.84036,44.2168078866449,762.6235521133551,0
5057515,112640,2024-07-04 15:19:33,Online,UPI,Delivered,0.014,89,2126,1,1914.0,1914.0,26.796,1887.204,530.3043240000001,49.51927543812983,391.7850485618702,0
5057516,104426,2025-10-23 20:07:52,Online,Card,Delivered,0.156,114,2192,1,5723.0,5723.0,892.788,4830.2119999999995,1990.0473439999996,74.40620214145994,1801.6411418585396,0
5057517,124306,2025-05-06 00:59:53,Store,NetBanking,Delivered,0.048,141,2060,1,4846.0,4846.0,232.608,4613.392,1250.2292320000001,30.592659424838594,1078.6365725751616,0
5057518,126860,2024-01-31 11:29:22,Online,Card,Delivered,0.108,106,2049,1,939.0,939.0,101.41199999999999,837.588,238.71257999999997,21.497831938300745,111.21474806169923,0
5057519,126401,2025-10-27 14:33:06,Online,Card,Delivered,0.128,102,2155,1,5431.0,5431.0,695.168,4735.832,1373.39128,29.17055068545668,1242.2207293145434,0
5057520,105851,2024-07-24 21:02:13,Online,NetBanking,Delivered,0.147,119,2202,4,2285.0,9140.0,1343.58,7796.42,3594.14962,56.262744470228185,3418.886875529772,0
5057521,125052,2024-01-17 00:49:39,Online,UPI,Delivered,0.062,150,2029,1,1169.0,1169.0,72.478,1096.522,274.1305,120.11703756071613,4.013462439283856,0
5057522,111796,2024-11-07 11:38:16,Online,UPI,Delivered,0.056,99,2041,1,2434.0,2434.0,136.304,2297.696,836.3613439999999,114.8722050167289,622.489138983271,0
5057523,116602,2025-02-24 12:50:42,Online,UPI,Delivered,0.181,153,2156,1,507.0,507.0,91.767,415.233,105.469182,45.55625583957311,-93.08707383957311,0
5057524,114303,2025-08-04 22:56:12,Online,COD,Delivered,0.075,152,2190,3,2833.0,8499.0,637.425,7861.575,2916.6443249999998,41.3559617104255,2723.288363289574,0
5057525,113651,2025-08-14 15:37:51,Online,Wallet,Delivered,0.029,137,2033,1,1137.0,1137.0,32.973,1104.027,452.65107,28.37513591523138,287.2759340847686,0
5057526,127132,2024-09-01 19:57:09,Online,COD,Delivered,0.077,128,2081,2,1261.0,2522.0,194.194,2327.806,672.7359339999999,100.14914624946265,444.58678775053727,0
5057527,113138,2025-03-29 13:05:43,Online,Card,Delivered,0.021,111,2217,2,843.0,1686.0,35.406,1650.594,980.4528359999999,87.11294371652494,782.339892283475,0
5057528,114665,2025-06-21 01:53:44,Online,COD,Delivered,0.118,74,2025,2,1073.0,2146.0,253.22799999999998,1892.772,382.339944,136.83286936035552,171.5070746396445,0
5057529,123479,2024-05-11 19:22:29,Online,Card,Delivered,0.079,58,2209,1,4635.0,4635.0,366.165,4268.835,1613.61963,47.09186859224991,1508.52776140775,0
5057530,128362,2024-07-21 01:54:23,Store,NetBanking,Delivered,0.058,154,2074,1,887.0,887.0,51.446000000000005,835.554,243.981768,18.82139405467365,71.16037394532634,0
5057531,115343,2025-03-21 12:32:10,Store,UPI,Delivered,0.082,148,2092,1,2608.0,2608.0,213.85600000000002,2394.144,1316.7792,38.42919262761758,1130.3500073723824,0
5057532,112671,2025-12-01 11:04:01,Online,UPI,Delivered,0.052,164,2134,1,1144.0,1144.0,59.488,1084.512,583.467456,88.49265568787987,330.9748003121201,0
5057533,116822,2025-07-11 06:44:34,Online,Wallet,Delivered,0.029,111,2174,4,382.0,1528.0,44.312000000000005,1483.688,842.734784,51.02238101151096,680.712402988489,0
5057534,102627,2025-05-03 17:12:53,Online,UPI,Delivered,0.016,73,2049,1,939.0,939.0,15.024000000000001,923.976,263.33315999999996,65.03172114777556,125.30143885222441,0
5057535,129214,2024-07-20 07:59:21,Online,Card,Delivered,0.044,101,2191,1,7148.0,7148.0,314.512,6833.488,2788.063104,40.230104066382786,2646.832999933617,0
5057536,121607,2025-01-18 02:46:28,Store,UPI,Delivered,0.038,171,2160,1,3051.0,3051.0,115.938,2935.062,1537.972488,38.794895732524104,1328.177592267476,0
5057537,125231,2025-04-02 13:24:57,Online,Wallet,Delivered,0.1,48,2014,1,3505.0,3505.0,350.5,3154.5,753.9254999999999,98.73652883857672,607.1889711614232,0
5057538,105479,2024-05-15 13:56:16,Store,UPI,Delivered,0.092,121,2158,1,1929.0,1929.0,177.468,1751.532,1049.1676679999998,40.845248722344245,887.3224192776556,0
5057539,114773,2025-08-01 20:52:39,Store,UPI,Returned,0.051,90,2119,1,1003.0,1003.0,51.153,951.847,216.069269,13.557413875380458,112.51185512461953,1
5057540,120015,2024-02-20 00:22:37,Store,UPI,Returned,0.028,109,2083,1,6886.0,6886.0,192.808,6693.192,3038.7091680000003,15.663359839254918,2914.0458081607453,1
5057541,111707,2024-07-26 01:24:47,Store,COD,Delivered,0.043,123,2081,1,1261.0,1261.0,54.223,1206.777,348.758553,27.70111525623785,198.05743774376216,0
5057542,124511,2024-04-29 08:06:16,Online,UPI,Delivered,0.022,94,2099,1,3729.0,3729.0,82.038,3646.962,809.625564,36.48299560878845,679.1425683912116,0
5057543,110895,2024-06-24 06:01:56,Online,UPI,Delivered,0.047,47,2134,1,1144.0,1144.0,53.768,1090.232,586.544816,116.98814701462787,422.5566689853721,0
5057544,119273,2025-07-31 15:52:27,Online,NetBanking,Delivered,0.205,56,2169,1,2980.0,2980.0,610.9,2369.1,1177.4427,137.93165246835196,983.511047531648,0
5057545,125809,2025-12-30 23:25:50,Online,Card,Delivered,0.072,154,2182,1,1330.0,1330.0,95.75999999999999,1234.24,306.09152,54.985582581566526,97.10593741843348,0
5057546,119210,2024-06-23 10:28:00,Online,Card,Delivered,0.051,76,2204,2,1848.0,3696.0,188.49599999999998,3507.504,2100.9948959999997,75.7074961465245,1949.287399853475,0
5057547,108188,2024-04-15 10:13:45,Store,COD,Delivered,0.095,175,2214,1,1799.0,1799.0,170.905,1628.095,643.097525,18.063305240863848,450.0342197591362,0
5057548,115091,2024-06-21 06:41:05,Online,Wallet,Delivered,0.169,115,2131,1,1527.0,1527.0,258.06300000000005,1268.937,256.325274,78.75686839295065,62.56840560704933,0
5057549,124853,2024-03-25 05:22:39,Store,UPI,Delivered,0.05,108,2193,1,2396.0,2396.0,119.80000000000001,2276.2,514.4212,27.698969689379872,378.72223031062015,0
5057550,103404,2025-05-04 23:32:50,Store,Card,Delivered,0.184,161,2139,2,3865.0,7730.0,1422.32,6307.68,2844.76368,15.646350152268829,2668.117329847731,0
5057551,117327,2024-06-06 06:53:17,Online,UPI,Delivered,0.015,77,2094,1,1458.0,1458.0,21.869999999999997,1436.13,282.91761,102.52261970601838,103.39499029398165,0
5057552,128262,2025-06-05 18:14:22,Online,Card,Delivered,0.199,105,2196,1,1035.0,1035.0,205.965,829.035,441.875655,139.23664478777397,197.63901021222603,0
5057553,102026,2024-08-10 13:13:20,Online,Wallet,Delivered,0.002,148,2058,1,954.0,954.0,1.9080000000000001,952.092,457.00415999999996,118.41208119435437,190.5920788056456,0
5057554,117399,2025-09-27 20:35:48,Online,NetBanking,Delivered,0.093,161,2024,1,2487.0,2487.0,231.291,2255.709,850.402293,96.43917821926465,592.9631147807354,0
5057555,129387,2024-05-24 05:22:19,Store,Card,Delivered,0.023,160,2099,1,3729.0,3729.0,85.767,3643.233,808.797726,17.079699281902045,631.7180267180979,0
5057556,116433,2025-06-15 09:39:27,Store,UPI,Delivered,0.086,171,2202,1,2285.0,2285.0,196.51,2088.49,962.7938899999999,23.8234313067436,767.9704586932563,0
5057557,111871,2025-11-08 04:27:36,Online,UPI,Delivered,0.256,138,2143,1,2721.0,2721.0,696.576,2024.424,1066.871448,54.23464765757282,874.6368003424273,0
5057558,112432,2024-07-12 06:56:34,Online,UPI,Delivered,0.184,108,2182,1,1330.0,1330.0,244.72,1085.28,269.14943999999997,41.17809272466231,119.97134727533766,0
5057559,109288,2024-08-11 16:33:00,Online,UPI,Returned,0.042,48,2130,1,5323.0,5323.0,223.566,5099.434,1942.884354,22.014141811907862,1872.8702121880922,1
5057560,106864,2024-11-11 10:40:41,Online,Wallet,Delivered,0.019,59,2210,1,908.0,908.0,17.252,890.748,202.19979600000002,91.64965736906258,51.55013863093744,0
5057561,114228,2024-11-01 02:04:54,Store,Card,Delivered,0.124,104,2204,2,1848.0,3696.0,458.304,3237.696,1939.379904,30.36317122008313,1805.0167327799168,0
5057562,125325,2024-12-03 06:34:38,Online,UPI,Delivered,0.106,59,2107,1,2124.0,2124.0,225.144,1898.856,791.822952,29.745333076410358,703.0776189235896,0
5057563,107268,2024-02-16 05:10:00,Store,Wallet,Returned,0.13,68,2064,2,1583.0,3166.0,411.58000000000004,2754.42,658.30638,14.815542815311948,575.4908371846881,1
5057564,119429,2025-03-20 03:13:28,Online,UPI,Delivered,0.061,128,2062,1,808.0,808.0,49.288,758.712,446.12265599999995,105.75870402386052,212.36395197613945,0
5057565,100123,2024-04-04 09:37:29,Store,UPI,Delivered,0.131,129,2004,1,2744.0,2744.0,359.464,2384.536,474.522664,9.928916084613117,335.5937479153869,0
5057566,117429,2025-02-28 18:24:13,Online,Card,Delivered,0.064,104,2141,1,2149.0,2149.0,137.536,2011.464,1104.293736,34.4866707722178,965.8070652277822,0
5057567,118419,2025-10-13 19:16:09,Store,Card,Delivered,0.148,116,2049,1,939.0,939.0,138.97199999999998,800.028,228.00797999999998,8.382083182872577,103.6258968171274,0
5057568,102710,2024-04-21 05:11:22,Store,COD,Delivered,0.009,135,2026,2,1013.0,2026.0,18.233999999999998,2007.766,405.56873200000007,11.503631151767593,259.0651008482325,0
5057569,112365,2025-12-10 05:42:21,Online,UPI,Delivered,0.131,105,2165,1,1075.0,1075.0,140.82500000000002,934.175,329.76377499999995,38.197055340244376,186.56671965975556,0
5057570,104962,2025-08-29 17:26:40,Online,Card,Delivered,0.138,83,2028,1,1833.0,1833.0,252.954,1580.046,549.856008,65.76965817320352,401.08634982679644,0
5057571,111209,2024-10-23 03:37:39,Online,UPI,Delivered,0.053,164,2105,1,7353.0,7353.0,389.709,6963.291,3022.068294,111.85412087696608,2746.214173123034,0
5057572,129189,2024-04-12 12:09:12,Store,UPI,Returned,0.084,179,2049,1,939.0,939.0,78.876,860.124,245.13533999999999,16.973083696700854,49.16225630329913,1
5057573,126413,2024-10-27 06:14:22,Store,NetBanking,Delivered,0.051,145,2126,1,1914.0,1914.0,97.61399999999999,1816.386,510.404466,22.875091682255373,342.52937431774467,0
5057574,100767,2024-08-26 09:43:38,Online,Card,Delivered,0.053,101,2159,1,2441.0,2441.0,129.373,2311.627,591.776512,31.85871939187046,458.91779260812956,0
5057575,105395,2025-12-22 23:05:41,Online,UPI,Delivered,0.082,160,2033,3,1137.0,3411.0,279.702,3131.298,1283.8321799999999,137.27837597810097,986.5538040218989,0
5057576,112810,2025-01-07 09:24:44,Store,Wallet,Delivered,0.041,136,2054,2,2178.0,4356.0,178.596,4177.404,2080.347192,39.41027854724031,1904.9369134527599,0
5057577,116711,2025-05-14 08:50:45,Online,Wallet,Delivered,0.021,103,2049,1,939.0,939.0,19.719,919.281,261.99508499999996,125.08946930166894,33.90561569833102,0
5057578,116603,2024-03-02 11:17:10,Online,COD,Delivered,0.144,52,2173,1,5251.0,5251.0,756.1439999999999,4494.856,1155.177992,85.78157112701007,1017.3964208729899,0
5057579,108703,2025-05-30 14:49:26,Store,UPI,Returned,0.023,117,2035,1,809.0,809.0,18.607,790.393,403.10043,35.71230362368071,250.3881263763193,1
5057580,128878,2024-03-09 00:15:06,Online,UPI,Delivered,0.153,156,2191,2,7148.0,14296.0,2187.288,12108.712,4940.354496,135.7055581757271,4648.648937824273,0
5057581,129808,2024-06-02 02:56:28,Online,Card,Delivered,0.063,74,2177,1,1387.0,1387.0,87.381,1299.619,366.4925579999999,57.016981157126175,235.47557684287375,0
5057582,104554,2024-09-15 19:54:45,Store,UPI,Delivered,0.082,179,2032,1,1197.0,1197.0,98.15400000000001,1098.846,668.0983679999999,34.300118754878895,454.79824924512104,0
5057583,121179,2025-06-28 12:03:20,Online,Card,Delivered,0.041,47,2155,1,5431.0,5431.0,222.67100000000002,5208.329,1510.4154099999998,89.850856279271,1373.5645537207288,0
5057584,118025,2025-02-09 18:46:20,Online,UPI,Delivered,0.042,69,2084,1,1263.0,1263.0,53.04600000000001,1209.954,556.57884,22.22900523452015,465.34983476547984,0
5057585,116323,2024-02-16 06:26:44,Store,UPI,Delivered,0.039,78,2146,1,6066.0,6066.0,236.574,5829.426,1620.5804280000002,28.3928453315918,1514.1875826684084,0
5057586,116085,2025-02-21 12:21:00,Store,Card,Delivered,0.027,83,2084,1,1263.0,1263.0,34.101,1228.899,565.29354,5.261461640840328,477.0320783591597,0
5057587,112364,2025-10-05 05:50:09,Online,UPI,Delivered,0.087,155,2152,4,2000.0,8000.0,696.0,7304.0,2790.128,25.743417081862074,2609.384582918138,0
5057588,116513,2024-10-27 11:21:48,Online,UPI,Delivered,0.071,67,2130,1,5323.0,5323.0,377.933,4945.067,1884.070527,70.50972662285884,1746.5608003771413,0
5057589,104913,2024-11-27 02:20:42,Online,UPI,Delivered,0.023,140,2133,1,1744.0,1744.0,40.112,1703.888,425.972,74.18463706401546,211.7873629359845,0
5057590,118448,2025-10-03 02:11:11,Online,UPI,Delivered,0.039,56,2180,1,1931.0,1931.0,75.309,1855.691,862.8963150000001,81.27922956043523,725.6170854395648,0
5057591,122009,2025-10-07 19:18:01,Online,NetBanking,Delivered,0.107,129,2085,1,1048.0,1048.0,112.136,935.864,342.526224,87.70499669433187,125.82122730566815,0
5057592,111122,2025-12-23 06:40:16,Online,COD,Delivered,0.136,111,2020,3,3460.0,10380.0,1411.68,8968.32,3058.1971200000003,49.392638624368466,2897.804481375632,0
5057593,110236,2025-05-09 13:34:32,Online,Card,Delivered,0.056,52,2190,1,2833.0,2833.0,158.648,2674.352,992.184592,122.35517976764795,817.829412232352,0
5057594,104384,2024-11-12 04:15:44,Online,UPI,Delivered,0.049,150,2035,3,809.0,2427.0,118.923,2308.077,1177.1192700000001,57.60990360009497,969.5093663999052,0
5057595,108398,2025-11-12 18:47:50,Online,UPI,Delivered,0.055,165,2019,1,1728.0,1728.0,95.04,1632.96,308.62944,68.14986870747573,75.47957129252426,0
5057596,123876,2024-06-12 09:45:04,Online,UPI,Delivered,0.11,159,2061,1,1918.0,1918.0,210.98,1707.02,534.29726,43.61890322408706,331.678356775913,0
5057597,121299,2025-04-13 22:25:55,Store,Card,Delivered,0.077,154,2133,3,1744.0,5232.0,402.864,4829.136,1207.284,23.619454563231606,1029.6645454367685,0
5057598,128086,2024-04-13 19:51:19,Online,Card,Delivered,0.026,121,2203,1,989.0,989.0,25.714,963.2860000000001,233.115212,106.92414978922456,5.191062210775456,0
5057599,115928,2024-02-20 19:15:48,Online,Card,Delivered,0.046,109,2010,2,2569.0,5138.0,236.34799999999998,4901.652,1735.184808,36.44233245907147,1589.7424755409286,0
5057600,128180,2025-11-27 23:22:22,Online,Card,Delivered,0.247,176,2007,1,962.0,962.0,237.614,724.386,323.07615599999997,81.68108066622267,65.3950753337773,0
5057601,117631,2025-07-03 18:51:02,Store,NetBanking,Cancelled,0.155,133,2040,1,853.0,0.0,0.0,0.0,0.0,24.916419253470146,0.0,0
5057602,125437,2024-06-18 08:26:51,Store,UPI,Delivered,0.049,77,2118,1,6226.0,6226.0,305.074,5920.926,2332.844844,44.345640743824525,2211.499203256176,0
5057603,124507,2024-02-01 22:25:52,Online,NetBanking,Delivered,0.106,147,2138,1,1373.0,1373.0,145.53799999999998,1227.462,336.324588,117.33089866904976,71.99368933095025,0
5057604,114186,2024-04-06 10:57:42,Store,UPI,Delivered,0.153,69,2136,1,942.0,942.0,144.126,797.874,363.03267,12.210200045829573,281.8224699541704,0
5057605,104400,2024-10-23 02:18:14,Store,Wallet,Delivered,0.13,94,2112,1,1166.0,1166.0,151.58,1014.42,475.76297999999997,11.701917936316221,370.0610620636837,0
5057606,104114,2024-06-03 19:35:16,Online,UPI,Delivered,0.061,129,2072,1,942.0,942.0,57.461999999999996,884.538,424.57824,49.00286270465622,246.57537729534377,0
5057607,128744,2025-10-10 19:42:46,Store,Card,Delivered,0.085,139,2076,1,5721.0,5721.0,486.285,5234.715,2025.8347050000002,22.454194734536344,1864.380510265464,0
5057608,107103,2024-03-20 19:41:29,Store,NetBanking,Delivered,0.07,68,2057,1,3187.0,3187.0,223.09000000000003,2963.91,1031.44068,13.597766908207142,949.8429130917928,0
5057609,108546,2024-02-28 20:05:21,Online,NetBanking,Delivered,0.095,89,2151,1,881.0,881.0,83.69500000000001,797.305,432.936615,41.00966240030091,302.9269525996991,0
5057610,128762,2025-03-19 04:55:46,Store,Card,Delivered,0.142,113,2177,1,1387.0,1387.0,196.95399999999998,1190.046,335.592972,38.98955695133802,183.60341504866196,0
5057611,123421,2024-05-17 06:34:04,Online,UPI,Delivered,0.112,102,2163,2,3454.0,6908.0,773.696,6134.304,1337.278272,67.42301189608887,1167.8552601039112,0
5057612,115225,2024-06-23 15:25:46,Store,UPI,Delivered,0.097,144,2205,2,3311.0,6622.0,642.3340000000001,5979.666,1076.33988,22.926609768920066,909.4132702310799,0
5057613,102305,2025-04-23 00:02:25,Online,Card,Delivered,0.065,156,2031,1,1271.0,1271.0,82.61500000000001,1188.385,634.5975900000001,67.53843132133676,411.0591586786633,0
5057614,116771,2025-04-08 09:49:06,Online,Card,Delivered,0.267,160,2064,1,1583.0,1583.0,422.661,1160.339,277.321021,51.22436390967181,66.09665709032816,0
5057615,118035,2025-10-01 02:51:56,Store,UPI,Delivered,0.266,157,2094,1,1458.0,1458.0,387.82800000000003,1070.172,210.82388400000002,30.372175275607397,23.451708724392624,0
5057616,115669,2025-10-06 13:25:39,Online,Card,Delivered,0.012,52,2040,1,853.0,853.0,10.236,842.764,466.04849200000007,100.93488598382162,313.11360601617844,0
5057617,109932,2024-03-28 15:08:56,Online,Card,Delivered,0.134,143,2162,1,6328.0,6328.0,847.952,5480.048,1627.5742559999999,120.63016265792841,1363.9440933420715,0
5057618,110900,2024-04-21 16:33:03,Online,UPI,Delivered,0.254,96,2063,1,3528.0,3528.0,896.112,2631.888,1008.013104,56.23171377433693,855.781390225663,0
5057619,127468,2024-12-19 01:23:47,Online,Wallet,Returned,0.114,121,2126,1,1914.0,1914.0,218.196,1695.804,476.5209240000001,117.87000317711097,237.65092082288913,1
5057620,123240,2024-06-28 06:24:27,Online,NetBanking,Delivered,0.078,90,2078,1,2008.0,2008.0,156.624,1851.376,496.168768,24.179670724606268,381.98909727539376,0
5057621,114036,2024-11-01 19:11:26,Online,UPI,Delivered,0.046,93,2021,1,2097.0,2097.0,96.462,2000.538,510.13719000000003,137.24717616284113,279.8900138371589,0
5057622,105347,2025-09-26 09:48:11,Online,UPI,Delivered,0.159,76,2166,4,2576.0,10304.0,1638.336,8665.664,4644.7959040000005,93.80841957886842,4474.987484421132,0
5057623,103137,2024-08-19 14:33:04,Online,Card,Returned,0.091,98,2218,1,1052.0,1052.0,95.732,956.268,267.75504,89.00393376540515,80.75110623459486,1
5057624,114516,2025-02-08 03:41:56,Online,UPI,Delivered,0.158,70,2139,3,3865.0,11595.0,1832.01,9762.99,4403.10849,29.27094840126923,4303.83754159873,0
5057625,121191,2025-11-21 17:40:31,Store,NetBanking,Delivered,0.092,54,2104,1,3332.0,3332.0,306.544,3025.456,989.3241120000001,22.661238882091197,912.6628731179089,0
5057626,113580,2024-05-26 16:15:14,Online,Wallet,Delivered,0.152,113,2015,1,3964.0,3964.0,602.528,3361.4719999999998,715.993536,105.85167526104003,497.1418607389599,0
5057627,119836,2025-12-30 18:46:36,Online,NetBanking,Delivered,0.104,48,2208,1,2511.0,2511.0,261.144,2249.8559999999998,1293.6671999999999,59.7991790135044,1185.8680209864954,0
5057628,102409,2024-12-29 09:33:11,Store,Wallet,Delivered,0.225,79,2118,1,6226.0,6226.0,1400.8500000000001,4825.15,1901.1091,24.381860720739592,1797.7272392792604,0
5057629,117231,2024-12-14 09:09:08,Online,UPI,Delivered,0.036,166,2032,3,1197.0,3591.0,129.27599999999998,3461.724,2104.728192,34.20902246659753,1904.5191695334024,0
5057630,109482,2024-09-04 19:03:50,Online,UPI,Delivered,0.049,145,2097,1,8050.0,8050.0,394.45,7655.55,4463.185649999999,25.43978503424932,4292.74586496575,0
5057631,107786,2024-05-13 08:08:25,Online,Card,Delivered,0.108,93,2101,1,799.0,799.0,86.292,712.708,138.265352,69.66835939813103,-24.403007398131024,0
5057632,117298,2024-09-05 20:58:16,Online,UPI,Delivered,0.099,160,2105,1,7353.0,7353.0,727.947,6625.053,2875.273002,109.69547920383704,2605.577522796163,0
5057633,106926,2025-09-06 00:02:32,Store,UPI,Delivered,0.106,177,2020,1,3460.0,3460.0,366.76,3093.24,1054.79484,22.926732902344536,854.8681070976555,0
5057634,129609,2024-08-04 01:59:20,Online,Wallet,Delivered,0.01,174,2202,1,2285.0,2285.0,22.85,2262.15,1042.8511500000002,102.75620841037612,766.0949415896241,0
5057635,116350,2024-05-04 04:23:01,Store,UPI,Delivered,0.111,122,2167,2,2778.0,5556.0,616.716,4939.284,1891.745772,12.666782036166664,1757.0789899638332,0
5057636,109125,2025-07-04 03:39:06,Online,COD,Delivered,0.067,105,2170,1,7374.0,7374.0,494.05800000000005,6879.942,1974.543354,85.76654516513386,1783.776808834866,0
5057637,115358,2024-08-28 21:35:53,Online,Wallet,Delivered,0.032,46,2206,1,3174.0,3174.0,101.568,3072.432,672.8626079999999,126.14682042679222,500.7157875732077,0
5057638,124086,2025-10-25 06:55:36,Store,COD,Delivered,0.126,158,2125,1,1516.0,1516.0,191.016,1324.984,434.59475199999997,8.66262617575046,267.9321258242495,0
5057639,128732,2024-02-06 09:32:30,Online,Card,Delivered,0.134,70,2073,1,3004.0,3004.0,402.536,2601.464,1558.276936,83.16495677273203,1405.111979227268,0
5057640,106410,2025-01-17 05:16:03,Online,UPI,Delivered,0.065,68,2213,1,877.0,877.0,57.005,819.995,375.55771000000004,105.67836874523007,201.87934125476997,0
5057641,121119,2025-06-15 01:47:22,Online,UPI,Cancelled,0.099,72,2131,1,1527.0,0.0,0.0,0.0,0.0,115.2486326292535,0.0,0
5057642,111429,2025-12-06 04:34:58,Online,UPI,Delivered,0.064,113,2061,1,1918.0,1918.0,122.75200000000001,1795.248,561.912624,47.76812837926137,401.14449562073867,0
5057643,125340,2024-06-10 16:33:44,Online,Wallet,Delivered,0.037,96,2165,1,1075.0,1075.0,39.775,1035.225,365.434425,122.18544185035667,147.24898314964332,0
5057644,114657,2024-02-08 04:08:32,Online,Wallet,Returned,0.056,130,2020,1,3460.0,3460.0,193.76,3266.24,1113.78784,45.57913958757936,938.2087004124206,1
5057645,120451,2024-12-02 19:06:37,Online,NetBanking,Returned,0.08,154,2085,1,1048.0,1048.0,83.84,964.16,352.88255999999996,105.1720724237709,93.71048757622906,1
5057646,102475,2025-03-28 18:11:45,Online,Card,Delivered,0.083,167,2150,1,958.0,958.0,79.51400000000001,878.486,448.02786,114.16551266189158,166.8623473381084,0
5057647,111378,2024-06-05 23:29:36,Online,Wallet,Delivered,0.209,79,2052,1,2157.0,2157.0,450.813,1706.187,493.0880429999999,20.54453969764714,393.54350330235275,0
5057648,113746,2025-12-12 11:11:52,Store,Card,Delivered,0.047,119,2204,2,1848.0,3696.0,173.712,3522.288,2109.850512,42.79533234818666,1948.0551796518134,0
5057649,100443,2025-07-01 17:58:57,Online,NetBanking,Delivered,0.129,50,2149,1,1944.0,1944.0,250.776,1693.224,1015.9343999999999,107.62724204091882,858.307157959081,0
5057650,121579,2024-03-13 19:15:19,Store,NetBanking,Delivered,0.036,51,2168,2,1101.0,2202.0,79.27199999999999,2122.728,392.70468,25.652540562488703,316.0521394375113,0
5057651,100606,2025-06-21 22:47:11,Online,UPI,Delivered,0.065,175,2001,1,1685.0,1685.0,109.525,1575.475,705.8127999999999,39.40048623392642,491.4123137660735,0
5057652,125453,2024-03-06 00:33:32,Store,UPI,Delivered,0.082,163,2046,2,1776.0,3552.0,291.264,3260.736,1036.9140479999999,41.35907086603595,832.5549771339639,0
5057653,126702,2024-01-29 17:43:39,Online,UPI,Cancelled,0.177,129,2188,2,717.0,0.0,0.0,0.0,0.0,98.45991785719718,0.0,0
5057654,118700,2025-08-14 05:50:00,Online,NetBanking,Delivered,0.174,142,2215,1,625.0,625.0,108.74999999999999,516.25,269.4825,128.64267852548073,-1.1601785254807169,0
5057655,115874,2025-04-12 00:51:52,Online,NetBanking,Delivered,0.123,56,2055,1,1375.0,1375.0,169.125,1205.875,703.025125,33.16322707122754,613.8618979287725,0
5057656,116761,2024-03-05 22:48:40,Online,UPI,Delivered,0.148,119,2016,1,2011.0,2011.0,297.628,1713.372,553.419156,109.42643210544138,324.99272389455865,0
5057657,115055,2025-05-07 02:35:53,Online,Wallet,Delivered,0.144,142,2022,1,1577.0,1577.0,227.088,1349.912,317.22932,44.16737346636518,131.0619465336348,0
5057658,118101,2024-07-31 04:10:28,Store,NetBanking,Returned,0.201,131,2088,1,965.0,965.0,193.965,771.035,198.92703,18.772817781344227,49.15421221865577,1
5057659,118409,2024-09-29 17:23:24,Store,UPI,Delivered,0.094,105,2115,1,1954.0,1954.0,183.676,1770.324,1058.653752,39.66186151970631,913.9918904802936,0
5057660,100793,2025-08-26 15:42:31,Store,UPI,Delivered,0.035,176,2208,2,2511.0,5022.0,175.77,4846.23,2786.5822499999995,19.283520509927733,2591.2987294900718,0
5057661,115360,2024-06-17 02:16:35,Store,UPI,Delivered,0.192,163,2157,3,1086.0,3258.0,625.5360000000001,2632.464,1416.265632,35.825348227012455,1217.4402837729876,0
5057662,101729,2025-10-10 04:27:54,Online,Card,Delivered,0.069,142,2066,2,3476.0,6952.0,479.68800000000005,6472.312,3760.413272,103.33991634263424,3515.0733556573655,0
5057663,110662,2025-12-25 22:04:26,Online,COD,Delivered,0.032,90,2139,1,3865.0,3865.0,123.68,3741.32,1687.3353200000001,42.39421151544512,1554.9411084845551,0
5057664,121176,2024-12-26 14:29:23,Store,UPI,Delivered,0.05,100,2084,3,1263.0,3789.0,189.45000000000002,3599.55,1655.7930000000001,39.5269381409636,1516.2660618590364,0
5057665,120943,2025-03-19 22:14:38,Online,NetBanking,Delivered,0.037,84,2064,1,1583.0,1583.0,58.571,1524.429,364.338531,27.13982352927298,253.19870747072702,0
5057666,116801,2025-12-08 20:24:43,Store,Card,Delivered,0.101,113,2054,2,2178.0,4356.0,439.956,3916.044,1950.1899119999998,23.106655518540435,1814.0832564814593,0
5057667,129703,2025-01-16 03:39:00,Store,UPI,Delivered,0.145,117,2173,2,5251.0,10502.0,1522.79,8979.21,2307.65697,24.13580160219384,2166.5211683978064,0
5057668,111900,2024-03-29 10:00:05,Online,Wallet,Delivered,0.036,120,2047,1,2011.0,2011.0,72.396,1938.604,538.931912,120.08469386066662,298.8472181393334,0
5057669,129813,2024-07-27 03:09:17,Online,Card,Delivered,0.188,172,2174,1,382.0,382.0,71.816,310.18399999999997,176.18451199999996,84.22888801419369,-80.04437601419373,0
5057670,122517,2025-06-11 12:48:39,Online,UPI,Delivered,0.115,85,2085,1,1048.0,1048.0,120.52000000000001,927.48,339.45768,96.2782108188838,158.1794691811162,0
5057671,117906,2024-06-17 20:42:34,Online,Card,Delivered,0.025,76,2197,1,1716.0,1716.0,42.900000000000006,1673.1,853.281,22.373109520166988,754.907890479833,0
5057672,100807,2024-08-06 06:10:27,Online,UPI,Delivered,0.145,80,2180,1,1931.0,1931.0,279.995,1651.005,767.7173250000001,45.5646011839394,642.1527238160606,0
