customer_id,recency_days,frequency,monetary,gross_profit,contribution_profit,returns,first_order,last_order,avg_order_value,return_rate,R_score,F_score,M_score,RFM_score,rfm_segment,tenure_years,annual_contribution,estimated_retention,clv_3yr,churn_probability,churn_band
113082,159,2,5298.941,2106.3292039999997,1691.4292369178577,0,2025-02-26 02:38:08,2025-07-24 07:40:56,2649.4705,0.0,3,1,1,5,Potential Loyalist,0.4054794520547945,4171.430212669041,0.55,3863.7872344846996,0.596,Medium
113083,30,3,11995.904999999999,4890.106803,4214.516788184137,0,2024-08-28 21:53:13,2025-11-30 09:55:03,3998.6349999999998,0.0,5,2,3,10,New / Promising,1.2547945205479452,3358.7306281380133,0.79,5823.241974015003,0.08,Very Low
113084,180,3,4617.376,1793.758802,1400.524219740571,0,2024-06-26 19:11:37,2025-07-03 20:00:06,1539.1253333333334,0.0,2,2,1,5,Hibernating,1.0191780821917809,1374.1702693691086,0.55,1272.825212003137,0.6799999999999999,High
113085,57,6,10134.124,4699.384748,3864.4545877799083,0,2025-02-26 12:33:34,2025-11-03 21:55:00,1689.0206666666666,0.0,4,5,3,12,Loyal Customers,0.684931506849315,5642.103698158667,0.9100000000000001,12780.241966995187,0.148,Very Low
113086,33,5,12258.231,4382.107575,3638.6169965912786,0,2024-02-08 15:56:00,2025-11-27 17:39:23,2451.6462,0.0,5,4,3,12,Loyal Customers,1.8027397260273972,2018.3817686258612,0.91,4571.9484725579705,0.052,Very Low
113087,252,2,9503.725,4660.525485,4374.465714556654,0,2024-04-29 08:48:48,2025-04-22 09:05:35,4751.8625,0.0,2,1,3,6,Hibernating,0.9808219178082191,4459.999960372008,0.55,4131.074963294573,0.95,Very High
113088,104,4,19634.593,6020.029969,5499.901686925264,1,2024-02-07 19:46:17,2025-09-17 02:43:59,4908.64825,0.25,3,3,5,11,Potential Loyalist,1.6082191780821917,3419.8707252601725,0.8099999999999999,6210.301807642662,0.44599999999999995,Medium
113089,257,3,5269.211,2446.24626,2087.968850923039,0,2024-03-14 11:39:27,2025-04-17 21:15:12,1756.4036666666668,0.0,2,2,1,5,Hibernating,1.093150684931507,1910.0466932002737,0.55,1769.1807495767534,0.95,Very High
113090,479,2,7418.1810000000005,3745.958298,3539.4823388416958,1,2024-06-25 19:17:08,2024-09-07 04:11:56,3709.0905000000002,0.5,1,1,2,4,Hibernating,0.25,14157.929355366783,0.55,13113.782065408484,0.95,Very High
113091,466,4,19357.25,7785.597334,7009.127908474982,0,2024-02-12 20:51:22,2024-09-20 09:17:53,4839.3125,0.0,1,3,5,9,At Risk High Value,0.6027397260273972,11628.780393606221,0.69,15800.436213915813,0.95,Very High
113092,128,6,10400.117,4197.623037,3017.284888145474,0,2024-01-17 20:14:00,2025-08-24 18:05:19,1733.3528333333334,0.0,3,5,3,11,Potential Loyalist,1.6,1885.8030550909211,0.8500000000000001,3748.676459398351,0.43200000000000005,Medium
113093,2,6,23394.816,11089.701108,9958.289985046991,0,2024-07-03 05:36:20,2025-12-28 21:03:14,3899.136,0.0,5,5,5,15,Champions,1.4876712328767123,6693.8781667442945,0.95,16490.520997369265,0.02,Very Low
113094,111,4,12444.494999999999,5758.970249999999,4921.120357902475,0,2024-02-21 22:17:03,2025-09-10 08:33:34,3111.1237499999997,0.0,3,3,3,9,Potential Loyalist,1.5506849315068494,3173.5140117215606,0.73,4765.80158700095,0.404,Medium
113095,311,4,15567.382000000001,5673.547592999999,5068.6308671407405,0,2024-09-24 12:11:45,2025-02-22 10:27:18,3891.8455000000004,0.0,1,3,4,8,At Risk High Value,0.410958904109589,12333.668443375802,0.65,15104.539183438752,0.95,Very High
113096,590,1,1503.36,284.13504,125.81415798965261,0,2024-05-19 22:47:11,2024-05-19 22:47:11,1503.36,0.0,1,1,1,3,Hibernating,0.25,503.25663195861046,0.55,466.1414553516629,0.95,Very High
113097,206,4,12920.994,6215.811438000001,5300.738188121781,0,2024-03-31 09:35:51,2025-06-07 16:08:01,3230.2485,0.0,2,3,4,9,At Risk High Value,1.1863013698630136,4468.289696684642,0.71,6385.636867613564,0.7539999999999999,High
113098,72,2,6197.128000000001,2569.371952,2264.4643157243854,0,2024-02-18 18:31:16,2025-10-19 18:35:14,3098.5640000000003,0.0,4,1,2,7,New / Promising,1.6684931506849314,1357.19125655074,0.6300000000000001,1575.5102758897258,0.248,Low
113099,120,2,1853.085,756.0638309999999,404.9230680920609,0,2025-04-18 09:49:30,2025-09-01 00:18:56,926.5425,0.0,3,1,1,5,Potential Loyalist,0.3698630136986301,1094.791998915572,0.55,1014.0510889955485,0.44,Medium
113100,140,3,9903.309,4634.111269999999,4104.709924890073,0,2024-04-18 14:08:24,2025-08-12 04:59:28,3301.1029999999996,0.0,3,2,3,8,Potential Loyalist,1.3150684931506849,3121.2898387184932,0.67,4028.345178458738,0.52,Medium
113101,23,3,13080.294,3250.123626,2689.881734963323,0,2024-01-13 13:07:18,2025-12-07 04:15:24,4360.098,0.0,5,2,4,11,High Value New,1.8986301369863015,1416.7486771451845,0.8300000000000001,2692.7073105223953,0.05,Very Low
113102,112,2,6178.732,3079.2083279999997,2660.6272902576834,0,2025-03-07 13:59:11,2025-09-09 20:24:58,3089.366,0.0,3,1,2,6,Potential Loyalist,0.5095890410958904,5221.1234459357765,0.5700000000000001,5126.635350991919,0.40800000000000003,Medium
113103,128,3,4559.264,1543.293968,900.787902860347,0,2024-07-15 23:52:27,2025-08-24 02:24:11,1519.7546666666667,0.0,3,2,1,6,Potential Loyalist,1.106849315068493,813.8306548119473,0.5900000000000001,845.9984212124643,0.47200000000000003,Medium
113104,7,3,6491.403,2678.928282,2078.7135691578296,0,2025-11-05 13:31:49,2025-12-23 17:15:47,2163.801,0.0,5,2,2,9,New / Promising,0.25,8314.854276631318,0.75,13110.068532756766,0.08,Very Low
113105,324,4,34299.63,17393.20466,16665.577920319018,0,2024-09-15 03:59:20,2025-02-09 04:27:13,8574.9075,0.0,1,3,5,9,At Risk High Value,0.40273972602739727,41380.51660487375,0.69,56225.175038448855,0.95,Very High
113106,272,1,9236.304,3020.271408,2811.4022993314634,0,2025-04-02 00:36:12,2025-04-02 00:36:12,9236.304,0.0,2,1,3,6,Hibernating,0.25,11245.609197325854,0.55,10416.245519023072,0.95,Very High
113107,109,5,13575.653999999999,6720.85869,5959.849799251541,1,2024-04-25 07:42:17,2025-09-12 12:26:18,2715.1308,0.2,3,4,4,11,Potential Loyalist,1.3835616438356164,4307.614211340223,0.8300000000000001,8187.157302422052,0.42600000000000005,Medium
113108,24,4,5655.041,1937.1409079999999,1136.8889429862181,1,2024-11-30 20:55:16,2025-12-06 11:26:12,1413.76025,0.25,5,3,2,10,Loyal Customers,1.0136986301369864,1121.5255788918098,0.8099999999999999,2036.6302967137494,0.18,Very Low
113109,495,2,2491.812,626.579064,336.5536292988067,0,2024-04-02 00:09:42,2024-08-22 22:55:13,1245.906,0.0,1,1,1,3,Hibernating,0.38904109589041097,865.0850330567919,0.55,801.2850118688535,0.95,Very High
113111,49,10,18046.564000000002,7833.518226,6340.485649993109,1,2024-06-02 05:11:46,2025-11-11 09:12:09,1804.6564000000003,0.1,4,5,4,13,Champions,1.4438356164383561,4391.417954928814,0.95,10818.357936920653,0.086,Very Low
113112,111,6,21552.142,10062.034559,9217.101747354398,1,2024-06-06 10:56:06,2025-09-10 03:48:56,3592.0236666666665,0.16666666666666666,3,5,5,13,Potential Loyalist,1.2602739726027397,7313.569864748599,0.93,17281.679696306226,0.43400000000000005,Medium
113113,206,3,5764.485000000001,2351.792559,1913.3386398550433,0,2024-08-05 22:44:37,2025-06-07 03:52:03,1921.4950000000001,0.0,2,2,2,6,Hibernating,0.8356164383561644,2289.733126383904,0.5700000000000001,2248.2952015230644,0.7839999999999999,High
113114,19,3,6942.057000000001,2480.153514,1861.5192043869536,1,2025-02-26 17:44:50,2025-12-11 22:50:11,2314.0190000000002,0.3333333333333333,5,2,2,9,New / Promising,0.7890410958904109,2359.217047226521,0.75,3719.788242075907,0.18,Very Low
113115,691,1,1293.084,492.665004,334.75123180578396,0,2024-02-08 04:40:40,2024-02-08 04:40:40,1293.084,0.0,1,1,1,3,Hibernating,0.25,1339.0049272231358,0.55,1240.2533138404294,0.95,Very High
113116,3,1,21861.86,9007.08632,8754.609440133085,0,2025-12-27 00:59:15,2025-12-27 00:59:15,21861.86,0.0,5,1,5,11,High Value New,0.25,35018.43776053234,0.81,63591.60471146502,0.13,Very Low
113117,244,6,18049.969,6744.059703999999,5810.469843314287,1,2024-03-11 09:25:17,2025-04-30 05:18:24,3008.3281666666667,0.16666666666666666,2,5,4,11,At Risk Loyal,1.1342465753424658,5122.757229008973,0.8300000000000001,9736.438129859167,0.95,Very High
113118,139,6,11307.577000000001,4351.771745,3339.5135900650484,0,2024-02-02 01:15:58,2025-08-13 16:29:12,1884.596166666667,0.0,3,5,3,11,Potential Loyalist,1.5287671232876712,2184.4488537163847,0.8500000000000001,4342.336795234173,0.47600000000000003,Medium
113119,333,2,1917.136,488.50056199999995,169.97899242178335,0,2024-08-08 11:39:17,2025-01-31 18:41:24,958.568,0.0,1,1,1,3,Hibernating,0.4821917808219178,352.5132513292666,0.55,326.5153990437332,0.95,Very High
113120,88,4,10772.866,3392.793674,2618.3955220943253,1,2024-03-31 20:26:00,2025-10-03 22:25:23,2693.2165,0.25,4,3,3,10,Loyal Customers,1.5095890410958903,1734.5088304254607,0.79,3007.2267603170753,0.41200000000000003,Medium
113121,142,1,3277.14,1173.2161199999998,1023.0426183861939,0,2025-08-10 16:31:37,2025-08-10 16:31:37,3277.14,0.0,3,1,1,5,Potential Loyalist,0.25,4092.1704735447756,0.55,3790.3729011208484,0.608,High
113122,146,5,12932.387999999999,4582.147886,3590.284230806925,0,2024-02-11 05:33:03,2025-08-06 06:40:15,2586.4775999999997,0.0,3,4,4,11,Potential Loyalist,1.484931506849315,2417.811336244516,0.8300000000000001,4595.351571944581,0.474,Medium
113123,407,2,2465.424,850.9447680000001,478.73385425387704,0,2024-07-31 12:23:28,2024-11-18 08:55:50,1232.712,0.0,1,1,1,3,Hibernating,0.29863013698630136,1603.0996036941754,0.55,1484.8710079217299,0.95,Very High
113124,14,2,12821.916000000001,7766.3313,7420.328767576452,0,2024-11-19 05:47:35,2025-12-16 02:27:24,6410.9580000000005,0.0,5,1,4,10,High Value New,1.0712328767123287,6926.905371267021,0.7700000000000001,11457.309291236792,0.05,Very Low
113125,506,3,3656.549,1724.4010589999998,1076.4556753455472,0,2024-07-01 06:21:46,2024-08-11 23:01:29,1218.8496666666667,0.0,1,2,1,4,Hibernating,0.25,4305.822701382189,0.55,3988.2682771552527,0.95,Very High
113126,49,7,23785.432999999997,9275.51857,7878.9688739300345,1,2024-12-04 16:20:12,2025-11-11 05:51:32,3397.9189999999994,0.14285714285714285,4,5,5,14,Champions,0.9342465753424658,8433.50040757907,0.95,20776.119924534843,0.086,Very Low
113127,83,3,8106.139999999999,2916.187868,2487.3699777289976,0,2024-01-17 02:30:41,2025-10-08 08:04:49,2702.0466666666666,0.0,4,2,2,8,New / Promising,1.726027397260274,1441.0953045572764,0.69,1958.0672836809508,0.292,Low
113128,499,5,9304.636,3116.038681,2372.86189802213,0,2024-04-06 10:30:38,2024-08-18 09:13:36,1860.9272,0.0,1,4,3,8,At Risk Loyal,0.3643835616438356,6511.989419384041,0.67,8404.391304628187,0.95,Very High
113129,70,8,16421.726,6086.921991,4729.142205876232,0,2024-01-09 08:41:20,2025-10-21 05:25:38,2052.71575,0.0,4,5,4,13,Champions,1.7808219178082192,2655.5952386843455,0.95,6542.1192249361275,0.16999999999999998,Very Low
113130,11,2,9949.548,5300.034882,4959.3773567769595,0,2024-10-11 18:50:25,2025-12-19 03:15:39,4974.774,0.0,5,1,3,9,New / Promising,1.1863013698630136,4180.537494742703,0.7300000000000001,6278.091778820802,0.08,Very Low
113131,34,3,2865.81,1420.1388359999999,798.2667893970887,0,2024-10-24 14:16:37,2025-11-26 21:43:25,955.27,0.0,5,2,1,8,New / Promising,1.0904109589041096,732.0788395224557,0.7100000000000001,1046.2145350877593,0.096,Very Low
113132,18,6,15359.614,4665.805498,3502.559971979701,0,2024-06-25 23:23:56,2025-12-12 22:40:17,2559.9356666666667,0.0,5,5,4,14,Champions,1.463013698630137,2394.071890959908,0.95,5897.850514104528,0.02,Very Low
113133,510,1,6046.992,2315.997936,2082.6238795783374,0,2024-08-07 19:23:29,2024-08-07 19:23:29,6046.992,0.0,1,1,2,4,Hibernating,0.25,8330.49551831335,0.55,7716.121473837741,0.95,Very High
113134,134,6,15677.128,3838.155425,2678.6119504651297,0,2024-02-12 16:13:47,2025-08-18 16:31:06,2612.8546666666666,0.0,3,5,4,12,Potential Loyalist,1.515068493150685,1767.98076296523,0.89,3836.629156246044,0.42600000000000005,Medium
113135,139,4,9722.848,2836.748371,2049.0926797571337,0,2024-11-15 00:19:33,2025-08-13 01:12:31,2430.712,0.0,3,3,3,9,Potential Loyalist,0.7424657534246575,2759.848074211638,0.73,4144.581773824969,0.516,Medium
113136,239,4,6246.121,2357.911267,1648.5824930796482,0,2024-08-26 19:27:19,2025-05-05 10:25:21,1561.53025,0.0,2,3,2,7,Potential Loyalist,0.6876712328767123,2397.341075593911,0.6299999999999999,2782.979540414924,0.9159999999999999,Very High
113137,136,5,19453.487,6380.722012,5607.020493116258,1,2024-02-23 03:28:55,2025-08-16 14:47:47,3890.6974,0.2,3,4,5,12,Potential Loyalist,1.4794520547945205,3789.9305184952486,0.87,7874.107797055087,0.5339999999999999,Medium
113138,45,6,9960.942,4856.741379,3830.543563950411,1,2024-04-24 12:35:51,2025-11-15 00:56:30,1660.157,0.16666666666666666,4,5,3,12,Loyal Customers,1.558904109589041,2457.2028134304046,0.9100000000000001,5565.946355766318,0.2,Very Low
113139,119,2,3404.577,1678.880037,1316.7251556212395,0,2024-04-10 07:13:20,2025-09-02 16:28:12,1702.2885,0.0,3,1,1,5,Potential Loyalist,1.3972602739726028,942.3621211799067,0.55,872.8629147428885,0.436,Medium
113140,120,4,9146.523,3659.552745,2971.0138062544183,0,2024-01-19 19:48:44,2025-09-01 23:11:00,2286.63075,0.0,3,3,3,9,Potential Loyalist,1.6191780821917807,1834.8900833889386,0.73,2755.5328380741867,0.44,Medium
113141,358,3,9295.395,2882.973435,2363.737978865669,1,2024-09-24 17:28:45,2025-01-06 17:45:57,3098.465,0.3333333333333333,1,2,3,6,Hibernating,0.28493150684931506,8295.811175826628,0.55,7683.995101609414,0.95,Very High
113142,316,1,3935.115,1487.47347,1250.5688906045714,0,2025-02-17 23:25:34,2025-02-17 23:25:34,3935.115,0.0,1,1,1,3,Hibernating,0.25,5002.2755624182855,0.55,4633.357739689936,0.95,Very High
113143,156,3,4391.12,1904.4771839999999,1449.4096415033919,0,2024-04-16 01:03:37,2025-07-27 10:50:25,1463.7066666666667,0.0,3,2,1,6,Potential Loyalist,1.2794520547945205,1132.8362294405526,0.5900000000000001,1177.6131261858673,0.584,Medium
113144,79,9,18690.655000000002,8155.699253000001,6681.290912134854,0,2024-01-18 16:28:39,2025-10-12 16:42:51,2076.739444444445,0.0,4,5,5,14,Champions,1.7342465753424658,3852.561110472704,0.95,9490.87185385656,0.20600000000000002,Low
113145,39,7,19753.07,4868.283698,3606.5982628296642,0,2024-04-13 11:45:04,2025-11-21 13:33:20,2821.867142857143,0.0,4,5,5,14,Champions,1.6082191780821917,2242.603689834459,0.95,5524.705158172867,0.04600000000000001,Very Low
113146,134,4,10581.202,4597.929252,3998.6800262101706,1,2024-07-11 00:25:46,2025-08-18 04:14:30,2645.3005,0.25,3,3,3,9,Potential Loyalist,1.104109589041096,3621.6332743590874,0.73,5438.761430617673,0.5960000000000001,Medium
113147,395,4,9913.676,3008.59892,2372.1891107213914,0,2024-05-17 00:22:18,2024-11-30 02:00:51,2478.419,0.0,1,3,3,7,Potential Loyalist,0.5397260273972603,4395.17271783405,0.61,4831.018022592281,0.95,Very High
113148,108,3,11506.89,3848.2625399999997,3453.9473639176085,0,2024-05-23 16:37:21,2025-09-13 21:22:45,3835.6299999999997,0.0,3,2,3,8,Potential Loyalist,1.3095890410958904,2637.4284264224416,0.67,3403.8723201274206,0.392,Low
113149,91,2,7438.1720000000005,3782.604248,3438.3715290947375,0,2025-08-21 18:53:04,2025-09-30 10:27:20,3719.0860000000002,0.0,3,1,2,6,Potential Loyalist,0.25,13753.48611637895,0.5700000000000001,13504.585527180083,0.324,Low
113150,206,5,11556.762,3713.366574,2790.0491952979637,1,2024-05-05 12:15:15,2025-06-07 21:31:59,2311.3524,0.2,2,4,3,9,At Risk Loyal,1.0904109589041096,2558.713457999389,0.73,3842.5293267254333,0.8439999999999999,Very High
113151,45,3,10333.089,3957.5121099999997,3396.404585267909,1,2024-05-03 07:51:11,2025-11-15 01:46:02,3444.363,0.3333333333333333,4,2,3,9,New / Promising,1.5342465753424657,2213.7279886121196,0.73,3324.4499070583333,0.24000000000000002,Low
113152,425,2,10524.708,3732.543828,3569.881309983649,0,2024-07-27 18:29:22,2024-10-31 16:10:07,5262.354,0.0,1,1,3,5,Hibernating,0.2602739726027397,13715.859769937178,0.55,12704.315111904312,0.95,Very High
113153,8,6,17573.879999999997,9004.946655,8036.031528801333,0,2024-03-22 09:21:38,2025-12-22 01:59:58,2928.9799999999996,0.0,5,5,4,14,Champions,1.7506849315068493,4590.221452288711,0.95,11308.114870928062,0.02,Very Low
113154,85,4,16725.52,6354.006676,5648.927659465543,0,2024-06-02 03:04:05,2025-10-06 15:28:34,4181.38,0.0,4,3,4,11,Loyal Customers,1.3452054794520547,4199.304675570109,0.8300000000000001,7981.301540230586,0.27,Low
113155,30,6,12989.18,3831.327303,2795.9070194546453,0,2024-02-24 03:59:57,2025-11-30 08:18:54,2164.8633333333332,0.0,5,5,4,14,Champions,1.7671232876712328,1582.179941241776,0.95,3897.736243884143,0.02,Very Low
113156,7,3,4908.891,2277.099713,1839.9135061308841,0,2024-05-18 11:17:54,2025-12-23 08:46:15,1636.2969999999998,0.0,5,2,1,8,New / Promising,1.5972602739726027,1151.918404352955,0.7100000000000001,1646.2076388593575,0.08,Very Low
113157,324,4,15267.845000000001,3768.450589,3115.9297452146666,0,2024-09-28 10:31:39,2025-02-09 10:29:19,3816.9612500000003,0.0,1,3,4,8,At Risk High Value,0.3643835616438356,8551.235766942506,0.65,10472.348620493109,0.95,Very High
113158,426,1,2562.97,581.79419,381.82832588923634,0,2024-10-30 12:22:33,2024-10-30 12:22:33,2562.97,0.0,1,1,1,3,Hibernating,0.25,1527.3133035569454,0.55,1414.6739474196206,0.95,Very High
113159,96,2,3424.512,1955.3552679999998,1625.7319789667258,1,2025-08-23 00:26:10,2025-09-25 08:14:44,1712.256,0.5,3,1,1,5,Potential Loyalist,0.25,6502.927915866903,0.55,6023.33698207172,0.44400000000000006,Medium
113160,290,3,4493.107,2112.8905780000005,1519.9861881309675,1,2024-10-24 10:47:33,2025-03-15 02:05:55,1497.7023333333334,0.3333333333333333,1,2,1,4,Hibernating,0.3863013698630137,3934.7160189205897,0.55,3644.530712525196,0.95,Very High
113161,563,2,5503.642,2571.0320760000004,2284.9339604658044,0,2024-05-29 15:53:26,2024-06-15 21:59:53,2751.821,0.0,1,1,2,4,Hibernating,0.25,9139.735841863218,0.55,8465.680323525805,0.95,Very High
113162,13,9,21324.718,9605.743312,8174.464747231334,0,2024-11-01 17:15:54,2025-12-17 14:54:41,2369.413111111111,0.0,5,5,5,15,Champions,1.1232876712328768,7277.267396925456,0.95,17927.713624766697,0.02,Very Low
113163,287,3,18108.811,10449.968112999999,10015.153572869594,0,2024-01-26 00:42:56,2025-03-18 07:19:55,6036.270333333334,0.0,1,2,5,8,At Risk High Value,1.1424657534246576,8766.26152061727,0.6300000000000001,10176.410318152422,0.95,Very High
113164,445,3,25466.488999999998,8756.590209,8143.655457045486,0,2024-03-17 01:32:23,2024-10-11 23:35:01,8488.829666666667,0.0,1,2,5,8,At Risk High Value,0.5698630136986301,14290.549239526936,0.6300000000000001,16589.33998160564,0.95,Very High
113165,422,3,5900.416,3304.234146,2868.436001148611,0,2024-02-03 11:26:17,2024-11-03 13:53:48,1966.8053333333335,0.0,1,2,2,5,Hibernating,0.7506849315068493,3821.0917533549014,0.55,3539.286236544978,0.95,Very High
113166,307,2,8144.739,4392.196609,4036.2491384251916,0,2024-03-21 14:32:05,2025-02-26 12:51:12,4072.3695,0.0,1,1,2,4,Hibernating,0.9342465753424658,4320.325324120806,0.55,4001.7013314668966,0.95,Very High
113167,376,1,3335.45,633.7355,329.40176282493616,0,2024-12-19 02:05:38,2024-12-19 02:05:38,3335.45,0.0,1,1,1,3,Hibernating,0.25,1317.6070512997446,0.55,1220.4335312663886,0.95,Very High
113168,94,4,11047.181,4979.454926,4180.910434628638,0,2024-03-01 12:41:31,2025-09-27 08:43:16,2761.79525,0.0,3,3,3,9,Potential Loyalist,1.5726027397260274,2658.5928721941686,0.73,3992.522510596704,0.336,Low
113169,32,3,5265.95,1431.4480099999998,1035.8602142616974,0,2025-01-27 13:08:25,2025-11-28 08:44:14,1755.3166666666666,0.0,5,2,1,8,New / Promising,0.8328767123287671,1243.7137440971037,0.7100000000000001,1777.3924423380295,0.088,Very Low
113170,425,4,9315.952000000001,4444.6132959999995,3674.389142766079,0,2024-01-04 05:41:41,2024-10-31 05:09:42,2328.9880000000003,0.0,1,3,3,7,Potential Loyalist,0.821917808219178,4470.506790365396,0.61,4913.822564183439,0.95,Very High
113171,430,2,4783.463,1293.854861,919.6251000140278,0,2024-04-28 23:57:37,2024-10-26 08:04:51,2391.7315,0.0,1,1,1,3,Hibernating,0.4931506849315068,1864.795341695112,0.55,1727.2666852450975,0.95,Very High
113172,255,2,32633.582,16982.288206,16608.55335350951,0,2024-03-14 18:57:01,2025-04-19 00:09:42,16316.791,0.0,2,1,5,8,At Risk High Value,1.095890410958904,15155.304935077427,0.6300000000000001,17593.20106448393,0.95,Very High
113173,69,3,16627.063000000002,5732.464355,5091.612018095926,0,2024-02-25 18:25:25,2025-10-22 13:29:30,5542.354333333334,0.0,4,2,4,10,High Value New,1.6547945205479453,3076.8847460347897,0.77,5089.259676483922,0.206,Low
113174,33,6,21643.608,9486.58215,8622.926398491316,0,2025-06-05 00:47:13,2025-11-27 12:21:23,3607.268,0.0,5,5,5,15,Champions,0.4794520547945205,17984.960773996176,0.95,44306.35961584807,0.022,Very Low
113175,12,7,16648.832,7455.4924009999995,6445.607151008517,0,2024-04-09 04:28:17,2025-12-18 10:03:05,2378.404571428571,0.0,5,5,4,14,Champions,1.6931506849315068,3806.871537407943,0.95,9378.314552212136,0.02,Very Low
113176,278,1,2852.616,1152.456864,942.9495794502071,0,2025-03-27 10:39:35,2025-03-27 10:39:35,2852.616,0.0,2,1,1,4,Hibernating,0.25,3771.7983178008285,0.55,3493.6281918630175,0.95,Very High
113177,33,8,34558.095,15433.470710999998,14341.895873552297,0,2024-01-03 15:57:53,2025-11-27 18:46:13,4319.761875,0.0,5,5,5,15,Champions,1.9013698630136986,7542.927945023903,0.95,18582.17442274695,0.022,Very Low
113178,189,3,11394.569,4470.664703,3999.715570856798,0,2025-05-11 21:40:58,2025-06-24 15:21:41,3798.1896666666667,0.0,2,2,3,7,Hibernating,0.25,15998.862283427192,0.6100000000000001,17585.382189553122,0.716,High
113179,166,1,2464.112,490.358288,342.43867202424985,0,2025-07-17 15:28:18,2025-07-17 15:28:18,2464.112,0.0,2,1,1,4,Hibernating,0.25,1369.7546880969994,0.55,1268.7352798498457,0.704,High
113180,186,5,9587.479,3960.278479,2984.1876617817384,0,2024-05-31 12:24:56,2025-06-27 18:41:16,1917.4958,0.0,2,4,3,9,At Risk Loyal,1.073972602739726,2778.644123852894,0.73,4172.808604675183,0.6639999999999999,High
113181,117,3,4737.544,1255.970696,556.8020964628794,0,2024-02-03 11:16:06,2025-09-04 17:48:30,1579.1813333333332,0.0,3,2,1,6,Potential Loyalist,1.5863013698630137,351.00650295155606,0.5900000000000001,364.8805136259477,0.42800000000000005,Medium
113182,92,3,11410.5,6221.255088,5634.086272003966,0,2024-07-06 22:56:48,2025-09-29 20:59:27,3803.5,0.0,3,2,3,8,Potential Loyalist,1.2301369863013698,4580.047860315028,0.67,5911.0222595621935,0.328,Low
113183,22,5,23510.029,9008.308124,8333.35923607754,0,2024-01-07 18:17:00,2025-12-08 01:44:32,4702.0058,0.0,5,4,5,14,Champions,1.917808219178082,4345.251601669003,0.95,10704.62607642981,0.02,Very Low
113184,3,7,18777.872,7865.973771,6788.166430665112,1,2024-06-10 11:44:18,2025-12-27 13:37:46,2682.5531428571426,0.14285714285714285,5,5,5,15,Champions,1.547945205479452,4385.275658748258,0.95,10803.226250682214,0.02,Very Low
113185,108,4,10370.783,3611.211672,3001.8204229242697,0,2024-04-13 19:32:05,2025-09-13 00:38:49,2592.69575,0.0,3,3,3,9,Potential Loyalist,1.4164383561643836,2119.2736061264186,0.73,3182.6037251013954,0.392,Low
113186,207,3,9741.742,2639.911638,2057.3123621766795,1,2024-02-16 06:56:37,2025-06-06 04:58:47,3247.2473333333332,0.3333333333333333,2,2,3,7,Hibernating,1.3013698630136987,1580.882130935764,0.6100000000000001,1737.6495888672225,0.8879999999999999,Very High
113187,37,3,10964.851,4704.79058,4059.324913477956,1,2024-02-13 19:25:55,2025-11-23 12:24:39,3654.9503333333337,0.3333333333333333,5,2,3,10,New / Promising,1.7753424657534247,2286.502458980639,0.79,3964.2527391980702,0.20800000000000002,Low
113188,40,5,16571.614999999998,6384.291347,5590.845779461735,0,2024-02-18 19:13:31,2025-11-20 12:47:34,3314.3229999999994,0.0,4,4,4,12,Champions,1.7534246575342465,3188.5292335992713,0.8900000000000001,6919.308444653255,0.04999999999999999,Very Low
113189,197,5,11683.308,4065.215928,3035.971374260121,0,2024-06-02 01:03:44,2025-06-16 22:33:48,2336.6616000000004,0.0,2,4,3,9,At Risk Loyal,1.0383561643835617,2923.8246744193775,0.73,4390.83244062985,0.708,High
113190,17,3,7721.784,3481.763628,2983.338042825253,0,2024-03-05 16:05:38,2025-12-13 18:29:44,2573.928,0.0,5,2,2,9,New / Promising,1.7753424657534247,1680.4296074555823,0.75,2649.541000391614,0.08,Very Low
113191,450,4,10926.645,4082.048463,3365.098528422848,0,2024-01-17 04:44:00,2024-10-06 06:36:44,2731.66125,0.0,1,3,3,7,Potential Loyalist,0.7205479452054795,4670.193775187603,0.61,5133.311418088729,0.95,Very High
113192,73,6,16890.681,6546.848249000001,5552.323697809473,0,2024-01-01 11:20:11,2025-10-18 20:32:17,2815.1135,0.0,4,5,4,13,Champions,1.7972602739726027,3089.3264477141124,0.95,7610.625915908437,0.182,Very Low
113193,572,2,3586.164,1236.98598,823.8796817392508,0,2024-03-01 13:59:51,2024-06-06 02:13:59,1793.082,0.0,1,1,1,3,Hibernating,0.26301369863013696,3132.459206612777,0.55,2901.4403401250847,0.95,Very High
113194,312,1,1797.761,835.9588650000001,658.4306743301064,0,2025-02-21 00:10:58,2025-02-21 00:10:58,1797.761,0.0,1,1,1,3,Hibernating,0.25,2633.7226973204256,0.55,2439.485648393044,0.95,Very High
113195,25,5,22163.215999999997,6484.690267,5529.627114381818,0,2024-02-10 14:08:10,2025-12-05 19:32:54,4432.6431999999995,0.0,5,4,5,14,Champions,1.819178082191781,3039.6293625743424,0.95,7488.196017187404,0.02,Very Low
113196,165,3,10435.552,3699.6055239999996,3342.9499439252795,0,2024-02-26 12:13:23,2025-07-18 16:41:33,3478.517333333333,0.0,2,2,3,7,Hibernating,1.3917808219178083,2401.9226959305647,0.6100000000000001,2640.108268289476,0.62,High
